id,number rooms,room type,neighborhood group,price,utilization
3761731,1,Private room,Queens,1100,54.49549019
3762284,1,Private room,Manhattan,971,82.04207332
3762836,3,Entire home/apt,Queens,598,124.5865186
3763388,4,Entire home/apt,Brooklyn,967,32.36660505
3763941,2,Entire home/apt,Brooklyn,1186,52.27033374
3765045,2,Entire home/apt,Manhattan,685,118.1147799
3765598,1,Entire home/apt,Manhattan,393,152.0602619
3766150,2,Entire home/apt,Brooklyn,115,315.6923706
3766702,1,Private room,Brooklyn,970,17.93946544
3767254,1,Private room,Manhattan,338,90.43768304
3767807,1,Private room,Manhattan,1103,60.08897293
3768359,1,Private room,Manhattan,826,92.72585912
3768911,3,Entire home/apt,Manhattan,886,58.1704112
3769464,1,Private room,Manhattan,749,89.2224126
3770016,1,Entire home/apt,Brooklyn,1194,65.02038888
3770568,2,Entire home/apt,Brooklyn,528,107.3510472
3771121,3,Entire home/apt,Brooklyn,1121,101.8751223
3771673,1,Entire home/apt,Queens,60,365.0
3772777,2,Entire home/apt,Manhattan,500,123.7344161
3773330,1,Private room,Manhattan,1076,95.37131626
3774434,2,Entire home/apt,Queens,1014,53.67051778
3774987,1,Private room,Brooklyn,1024,25.52728333
3775539,1,Private room,Manhattan,405,107.1029555
3776644,1,Private room,Manhattan,776,71.96366498
3777196,1,Private room,Manhattan,290,169.3050226
3777748,1,Private room,Brooklyn,461,42.50560239
3778300,1,Entire home/apt,Queens,493,89.34776285
3779405,1,Entire home/apt,Brooklyn,94,364.0
3779957,1,Private room,Brooklyn,664,39.83766758
3780510,2,Entire home/apt,Brooklyn,137,286.189735
3781062,1,Private room,Manhattan,800,58.18688677
3781614,1,Private room,Brooklyn,939,56.01254325
3782167,1,Private room,Brooklyn,448,70.06625729
3782719,1,Private room,Manhattan,1049,21.17234242
3783271,4,Entire home/apt,Brooklyn,1030,37.80547089
3783823,3,Entire home/apt,Brooklyn,757,97.93989898
3784376,1,Private room,Manhattan,861,44.72946604
3784928,1,Private room,Manhattan,252,152.6234034
3785480,4,Entire home/apt,Queens,1125,65.46752709
3786033,1,Private room,Brooklyn,183,156.4900555
3786585,1,Private room,Queens,696,76.11669457
3787690,1,Private room,Brooklyn,775,48.53743163
3788242,1,Private room,Brooklyn,316,108.18478
3788794,1,Private room,Queens,467,38.6321269
3789346,1,Entire home/apt,Manhattan,1196,81.49172719
3789899,2,Entire home/apt,Manhattan,1191,24.00793665
3790451,2,Entire home/apt,Queens,161,281.7113448
3791003,1,Entire home/apt,Manhattan,154,281.7675016
3792108,1,Private room,Brooklyn,213,149.3317593
3792660,1,Entire home/apt,Brooklyn,380,127.420536
3793213,4,Entire home/apt,Bronx,875,76.81074683
3793765,1,Entire home/apt,Queens,546,128.772881
3794869,1,Entire home/apt,Manhattan,787,62.73403581
3795422,1,Private room,Manhattan,931,59.99902813
3795974,1,Private room,Queens,568,49.65832974
3797079,1,Private room,Manhattan,401,70.34867257
3797631,1,Entire home/apt,Brooklyn,144,304.9971482
3798183,1,Entire home/apt,Brooklyn,287,143.9519509
3798736,3,Entire home/apt,Manhattan,510,136.304353
3799288,2,Entire home/apt,Manhattan,980,71.44630086
3799840,2,Entire home/apt,Brooklyn,1151,80.67149251
3800392,1,Private room,Brooklyn,1080,45.27090597
3800945,1,Entire home/apt,Brooklyn,947,100.3386499
3802049,1,Entire home/apt,Brooklyn,1122,52.07072748
3803706,2,Entire home/apt,Brooklyn,736,119.7827674
3804811,2,Entire home/apt,Brooklyn,1189,42.4410204
3805915,1,Entire home/apt,Brooklyn,310,165.6088879
3806468,3,Entire home/apt,Manhattan,1037,53.47556184
3808125,1,Entire home/apt,Manhattan,909,80.30923883
3808677,1,Entire home/apt,Manhattan,910,74.496873
3809229,1,Private room,Queens,985,0.0
3809782,2,Entire home/apt,Manhattan,423,181.7457039
3810334,1,Private room,Manhattan,615,97.31429396
3811438,1,Private room,Bronx,1108,0.0
3811991,3,Entire home/apt,Brooklyn,862,77.36779886
3812543,1,Private room,Manhattan,802,45.18505347
3813095,1,Private room,Brooklyn,249,106.2559708
3813648,1,Private room,Brooklyn,381,85.75064974
3814200,1,Entire home/apt,Manhattan,253,172.8872586
3814752,1,Entire home/apt,Manhattan,69,361.0
3815305,1,Private room,Brooklyn,213,107.8061695
3815857,3,Entire home/apt,Manhattan,664,154.9232582
3816409,1,Entire home/apt,Manhattan,608,154.5357038
3816961,2,Entire home/apt,Manhattan,832,95.37400919
3817514,2,Entire home/apt,Brooklyn,492,154.6304235
3818066,2,Entire home/apt,Brooklyn,579,123.7452155
3818618,1,Private room,Brooklyn,385,62.69978833
3819171,3,Entire home/apt,Manhattan,545,115.9492371
3819723,1,Private room,Manhattan,361,160.4690048
3820275,3,Entire home/apt,Brooklyn,870,114.8979227
3820828,3,Entire home/apt,Brooklyn,969,92.14217648
3821380,2,Entire home/apt,Manhattan,812,114.779897
3822484,1,Private room,Queens,650,48.7952116
3823037,1,Private room,Brooklyn,990,27.65395815
3823589,1,Private room,Brooklyn,50,361.0
3824141,1,Entire home/apt,Brooklyn,497,116.2237326
3824694,1,Private room,Queens,908,10.21914871
3825246,1,Entire home/apt,Manhattan,814,92.62652905
3825798,1,Private room,Brooklyn,1040,65.96611644
3826351,1,Entire home/apt,Brooklyn,699,89.96063349
3826903,2,Entire home/apt,Brooklyn,291,121.2373668
3827455,1,Private room,Manhattan,998,48.556236
3828007,1,Private room,Brooklyn,635,48.63737019
3828560,2,Entire home/apt,Brooklyn,641,111.4296372
3829112,1,Private room,Brooklyn,1162,58.81148872
3829664,1,Entire home/apt,Brooklyn,1054,88.02774868
3830769,4,Entire home/apt,Brooklyn,863,90.86648882
3831321,1,Entire home/apt,Manhattan,199,170.7530961
3831874,2,Entire home/apt,Manhattan,966,68.51445552
3832978,1,Private room,Brooklyn,993,29.17207621
3833530,3,Entire home/apt,Brooklyn,1028,72.3959632
3834635,2,Entire home/apt,Manhattan,335,179.0180416
3835187,1,Entire home/apt,Brooklyn,59,364.0
3835740,1,Private room,Brooklyn,576,85.00090323
3836292,4,Entire home/apt,Brooklyn,1177,88.81372466
3836844,2,Entire home/apt,Brooklyn,334,180.8477568
3837397,3,Entire home/apt,Brooklyn,783,115.7135736
3837949,2,Entire home/apt,Brooklyn,731,111.4824186
3838501,1,Entire home/apt,Manhattan,430,125.11212
3839053,1,Private room,Manhattan,521,80.01983037
3839606,1,Private room,Manhattan,476,98.71801527
3840158,1,Private room,Manhattan,341,118.4459834
3840710,1,Private room,Brooklyn,951,73.33795425
3841263,1,Entire home/apt,Manhattan,251,147.1987783
3841815,1,Private room,Brooklyn,715,54.99293993
3842367,2,Entire home/apt,Manhattan,108,363.0
3842920,1,Private room,Brooklyn,275,103.3589924
3844024,2,Entire home/apt,Manhattan,57,365.0
3844576,1,Private room,Brooklyn,630,64.9968434
3845129,1,Entire home/apt,Brooklyn,400,101.6704156
3845681,1,Entire home/apt,Manhattan,237,190.0218484
3846233,4,Entire home/apt,Brooklyn,952,85.56414407
3846786,1,Private room,Manhattan,447,74.37034498
3847338,1,Entire home/apt,Brooklyn,327,128.764647
3847890,2,Entire home/apt,Brooklyn,54,365.0
3848443,2,Entire home/apt,Queens,397,147.2139582
3848995,1,Shared room,Queens,58,342.5518156
3850099,2,Entire home/apt,Manhattan,1179,39.0143932
3850652,2,Entire home/apt,Brooklyn,190,198.6797946
3851204,1,Entire home/apt,Brooklyn,110,332.8725461
3851756,1,Private room,Brooklyn,76,364.0
3852309,1,Entire home/apt,Brooklyn,1175,87.79637605
3852861,4,Entire home/apt,Brooklyn,1113,61.76623809
3853413,1,Entire home/apt,Manhattan,209,220.2783365
3853966,1,Entire home/apt,Brooklyn,230,200.2250623
3854518,1,Private room,Queens,481,95.7180539
3855070,1,Private room,Manhattan,262,148.1013195
3855622,1,Private room,Brooklyn,252,142.545382
3856175,3,Entire home/apt,Brooklyn,777,83.77310113
3856727,1,Private room,Brooklyn,723,73.05619985
3857832,2,Entire home/apt,Brooklyn,532,103.8265831
3858384,1,Private room,Brooklyn,492,62.60572644
3858936,1,Private room,Brooklyn,870,73.80429754
3860041,1,Entire home/apt,Brooklyn,1072,54.85870893
3860593,3,Entire home/apt,Brooklyn,850,70.7339142
3861145,1,Entire home/apt,Manhattan,1045,14.591862
3862250,1,Private room,Manhattan,988,74.15330759
3862802,1,Private room,Brooklyn,184,169.061503
3863355,1,Private room,Manhattan,1022,84.10284283
3863907,2,Entire home/apt,Manhattan,636,103.8763752
3864459,1,Entire home/apt,Brooklyn,1080,77.37056918
3865564,1,Private room,Manhattan,621,74.99178513
3866116,1,Entire home/apt,Manhattan,632,114.2525407
3866668,1,Private room,Staten Island,775,23.44631857
3867221,1,Private room,Queens,422,89.77211414
3867773,4,Entire home/apt,Brooklyn,1081,66.63544547
3868325,1,Private room,Brooklyn,493,55.26630855
3868878,1,Private room,Manhattan,252,169.4994117
3869982,1,Private room,Brooklyn,419,84.13836726
3870535,2,Entire home/apt,Manhattan,767,98.72557939
3871087,1,Private room,Brooklyn,982,51.35568698
3871639,2,Entire home/apt,Brooklyn,993,89.46163333
3872191,3,Entire home/apt,Manhattan,948,70.61095763
3873296,1,Private room,Manhattan,1085,41.93840956
3873848,1,Private room,Manhattan,227,167.0825656
3874401,2,Entire home/apt,Brooklyn,819,62.47388197
3874953,1,Entire home/apt,Manhattan,272,152.6309763
3875505,1,Entire home/apt,Queens,365,136.2447306
3876058,3,Entire home/apt,Brooklyn,1157,79.27475854
3876610,1,Private room,Manhattan,676,74.94020933
3877162,1,Private room,Brooklyn,1200,32.8369506
3877714,1,Entire home/apt,Manhattan,779,76.59397516
3878267,2,Entire home/apt,Brooklyn,783,105.8827062
3878819,1,Private room,Brooklyn,1018,35.90681298
3879371,2,Entire home/apt,Manhattan,955,50.44272888
3879924,1,Private room,Manhattan,669,62.96965336
3880476,2,Entire home/apt,Manhattan,70,364.0
3881028,2,Entire home/apt,Brooklyn,203,148.1593575
3881581,1,Private room,Manhattan,161,168.4423138
3882133,2,Entire home/apt,Brooklyn,130,275.4796524
3882685,4,Entire home/apt,Queens,1078,40.19836938
3883790,1,Private room,Manhattan,609,74.010787
3884894,1,Private room,Manhattan,1014,70.22968697
3885447,1,Private room,Manhattan,1060,22.89885454
3885999,3,Entire home/apt,Brooklyn,837,105.9897258
3886551,2,Entire home/apt,Brooklyn,735,38.10965076
3887104,1,Private room,Manhattan,302,119.1491635
3887656,1,Private room,Brooklyn,1102,0.0
3888208,2,Entire home/apt,Brooklyn,1155,32.18827634
3889313,1,Entire home/apt,Brooklyn,884,55.86908274
3894283,1,Entire home/apt,Brooklyn,73,363.0
3894836,1,Entire home/apt,Manhattan,273,141.4627942
3895388,1,Shared room,Manhattan,198,55.28018664
3895940,2,Entire home/apt,Brooklyn,417,131.9231094
3896493,1,Private room,Bronx,803,5.274730182
3897045,1,Private room,Manhattan,889,71.91385658
3897597,1,Entire home/apt,Manhattan,1037,63.28011802
3898702,1,Private room,Manhattan,413,122.8050575
3899254,1,Private room,Queens,354,117.518198
3899806,1,Private room,Queens,90,336.1439597
3902568,1,Entire home/apt,Brooklyn,135,286.3504361
3903120,1,Private room,Brooklyn,378,88.91647959
3903673,4,Entire home/apt,Manhattan,1127,28.71308888
3904225,1,Entire home/apt,Brooklyn,144,275.7691679
3904777,1,Entire home/apt,Brooklyn,466,117.9388192
3905329,2,Entire home/apt,Brooklyn,564,126.7347329
3905882,4,Entire home/apt,Queens,1075,67.6751737
3906986,1,Private room,Bronx,598,54.13543683
3907539,1,Private room,Manhattan,806,84.79627674
3908091,1,Private room,Manhattan,352,106.7386915
3908643,2,Entire home/apt,Manhattan,565,133.7231798
3909196,1,Entire home/apt,Manhattan,263,206.6604327
3909748,1,Entire home/apt,Brooklyn,289,178.9946045
3911405,1,Private room,Queens,657,57.41504008
3911957,2,Entire home/apt,Manhattan,577,96.68011887
3912509,1,Private room,Brooklyn,1030,74.30739154
3913062,1,Entire home/apt,Brooklyn,465,108.9733703
3913614,1,Entire home/apt,Manhattan,684,132.1771554
3914166,4,Entire home/apt,Manhattan,1180,63.98313293
3914719,1,Private room,Queens,783,34.81622809
3915271,1,Private room,Queens,226,176.2122882
3915823,1,Private room,Brooklyn,643,82.64926012
3916375,1,Private room,Brooklyn,860,80.02310169
3916928,1,Entire home/apt,Manhattan,366,112.5762553
3917480,1,Private room,Queens,556,112.393586
3918032,2,Entire home/apt,Manhattan,597,82.96095853
3918585,1,Private room,Manhattan,684,96.40559351
3919689,3,Entire home/apt,Manhattan,684,120.8990654
3920242,1,Entire home/apt,Manhattan,153,273.3014219
3920794,3,Entire home/apt,Manhattan,669,73.64092612
3921346,1,Entire home/apt,Manhattan,769,89.54527267
3921898,1,Private room,Brooklyn,651,74.86140016
3922451,1,Entire home/apt,Manhattan,179,272.2836206
3923003,1,Entire home/apt,Brooklyn,1018,97.2674799
3923555,4,Entire home/apt,Manhattan,1062,73.04857298
3924108,1,Private room,Queens,104,318.7328872
3924660,2,Entire home/apt,Brooklyn,906,93.96585338
3925212,1,Private room,Queens,558,70.1688522
3925765,4,Entire home/apt,Manhattan,1153,4.786420222
3926317,1,Entire home/apt,Manhattan,480,99.50599401
3926869,1,Private room,Brooklyn,996,24.04841736
3927974,3,Entire home/apt,Brooklyn,1069,58.62301946
3928526,3,Entire home/apt,Brooklyn,561,111.2815264
3929078,1,Private room,Brooklyn,510,77.05754868
3929631,3,Entire home/apt,Brooklyn,713,106.2836569
3930735,1,Shared room,Brooklyn,843,49.59297262
3931840,1,Private room,Manhattan,548,68.89361246
3932392,2,Entire home/apt,Manhattan,291,124.2063692
3932944,1,Private room,Brooklyn,1139,19.11284298
3933497,1,Private room,Queens,367,80.61548943
3934601,1,Private room,Queens,252,152.3966117
3935154,1,Private room,Brooklyn,998,39.41485574
3935706,1,Entire home/apt,Manhattan,1021,77.90718378
3936258,1,Private room,Brooklyn,489,89.97387629
3936811,2,Entire home/apt,Queens,170,215.4240606
3937363,1,Entire home/apt,Brooklyn,463,108.785942
3937915,1,Entire home/apt,Manhattan,340,178.8811543
3939020,1,Entire home/apt,Brooklyn,1178,30.32830422
3939572,1,Entire home/apt,Bronx,246,81.17663165
3940124,2,Entire home/apt,Brooklyn,648,110.7651596
3940677,1,Entire home/apt,Brooklyn,489,150.3416701
3942886,1,Entire home/apt,Brooklyn,488,99.13795759
3943438,1,Entire home/apt,Manhattan,51,362.0
3943990,1,Private room,Manhattan,617,99.14372521
3944543,2,Entire home/apt,Brooklyn,736,134.5462474
3945647,3,Entire home/apt,Manhattan,843,61.03153124
3946752,1,Private room,Manhattan,1160,0.0
3947857,1,Private room,Brooklyn,745,73.2818558
3948409,2,Entire home/apt,Brooklyn,74,363.0
3948961,1,Entire home/apt,Brooklyn,361,129.5642055
3949513,1,Private room,Manhattan,1055,45.51738999
3950066,2,Entire home/apt,Manhattan,782,102.1480818
3950618,1,Entire home/apt,Manhattan,434,171.6664512
3951170,1,Entire home/apt,Brooklyn,408,117.530451
3951723,1,Private room,Queens,638,43.46699145
3952275,1,Entire home/apt,Brooklyn,1125,84.84918917
3952827,1,Private room,Brooklyn,965,42.23709725
3953932,2,Entire home/apt,Brooklyn,759,80.55500472
3955036,1,Entire home/apt,Brooklyn,423,129.5662014
3955589,1,Private room,Brooklyn,651,81.84827386
3956141,1,Private room,Brooklyn,85,363.240646
3957246,1,Entire home/apt,Manhattan,665,98.14301102
3957798,1,Private room,Manhattan,556,98.60782425
3958350,3,Entire home/apt,Manhattan,632,150.7052393
3958903,2,Entire home/apt,Manhattan,220,200.6560752
3959455,1,Entire home/apt,Manhattan,477,144.194182
3960007,1,Private room,Brooklyn,889,43.8325907
3961664,3,Entire home/apt,Brooklyn,522,75.68129552
3962216,1,Entire home/apt,Brooklyn,462,110.1428582
3962769,1,Entire home/apt,Manhattan,1091,75.79177217
3963321,2,Entire home/apt,Brooklyn,935,65.18489686
3963873,1,Entire home/apt,Manhattan,420,153.1805568
3964426,1,Entire home/apt,Manhattan,189,214.9414329
3964978,1,Private room,Queens,998,52.65883165
3965530,3,Entire home/apt,Brooklyn,719,114.8442716
3966082,4,Entire home/apt,Manhattan,1111,7.802699644
3966635,1,Private room,Brooklyn,989,46.15595503
3967187,1,Private room,Manhattan,490,84.58125633
3967739,1,Entire home/apt,Manhattan,672,94.1818451
3968292,2,Entire home/apt,Manhattan,535,139.0414461
3968844,2,Entire home/apt,Manhattan,382,168.4268464
3969396,2,Entire home/apt,Manhattan,515,115.228349
3970501,4,Entire home/apt,Brooklyn,1072,63.44460478
3971053,2,Entire home/apt,Brooklyn,900,98.10994654
3971605,1,Private room,Manhattan,83,346.452367
3972158,1,Private room,Queens,845,60.85484346
3972710,3,Entire home/apt,Brooklyn,1132,53.85092748
3973815,1,Private room,Bronx,1028,0.0
3974367,3,Entire home/apt,Manhattan,907,87.08127147
3975472,1,Private room,Brooklyn,793,68.1987317
3976024,1,Private room,Manhattan,1189,0.0
3977681,1,Private room,Brooklyn,737,70.5085326
3978233,1,Private room,Brooklyn,89,312.549046
3978785,1,Entire home/apt,Brooklyn,329,168.7233815
3979338,3,Entire home/apt,Manhattan,1188,43.77796973
3980442,1,Private room,Brooklyn,1047,28.54903758
3981547,1,Entire home/apt,Manhattan,579,138.7118942
3982099,3,Entire home/apt,Brooklyn,882,72.31345619
3983204,1,Entire home/apt,Manhattan,151,245.8840463
3983756,1,Private room,Brooklyn,1099,64.33677647
3985413,1,Private room,Brooklyn,429,46.38819139
3985965,1,Private room,Brooklyn,209,141.0961625
3986518,1,Private room,Brooklyn,428,92.65549291
3987070,1,Private room,Brooklyn,720,50.01630819
3988174,1,Shared room,Manhattan,288,35.42772558
3988727,1,Private room,Brooklyn,384,113.8107232
3989279,1,Private room,Brooklyn,791,30.7401384
3989831,1,Private room,Manhattan,639,110.1866725
3990384,1,Entire home/apt,Manhattan,226,165.4345866
3990936,1,Private room,Brooklyn,1105,11.85963375
3992041,1,Private room,Brooklyn,1145,59.61225832
3992593,1,Entire home/apt,Manhattan,656,119.8875711
3993145,2,Entire home/apt,Manhattan,165,241.8709948
3993697,1,Entire home/apt,Manhattan,78,361.0
3994250,3,Entire home/apt,Brooklyn,693,93.44835391
3994802,1,Private room,Manhattan,186,155.8661893
3995354,1,Entire home/apt,Manhattan,120,353.0737818
3995907,2,Entire home/apt,Manhattan,692,128.0784923
3996459,1,Entire home/apt,Brooklyn,860,58.98499836
3997011,2,Entire home/apt,Manhattan,803,119.7398324
3997564,1,Private room,Brooklyn,729,89.11126775
3998116,1,Entire home/apt,Brooklyn,110,357.1043023
3998668,1,Private room,Brooklyn,1159,40.47992755
3999220,1,Private room,Brooklyn,1031,37.65684943
3999773,1,Private room,Manhattan,303,133.4380501
4000325,1,Entire home/apt,Brooklyn,499,101.2908616
4001430,4,Entire home/apt,Manhattan,1133,72.62593775
4001982,3,Entire home/apt,Brooklyn,697,68.32402517
4002534,1,Entire home/apt,Brooklyn,513,100.4723033
4003087,2,Entire home/apt,Brooklyn,1131,86.60904052
4003639,1,Private room,Brooklyn,114,249.8047663
4004743,1,Entire home/apt,Manhattan,223,188.5455642
4005848,1,Private room,Brooklyn,424,103.5096058
4006400,1,Entire home/apt,Queens,939,79.32605252
4008057,1,Entire home/apt,Manhattan,687,103.2205682
4008610,3,Entire home/apt,Manhattan,500,130.1100231
4009162,2,Entire home/apt,Manhattan,555,154.1914948
4010266,1,Entire home/apt,Manhattan,170,226.6289548
4010819,1,Private room,Manhattan,528,82.19307116
4011371,1,Private room,Brooklyn,409,55.99354917
